filename,hidElementKey,keyPath,controlType,midiChannel,midiData,midiMessageType,midiMaxValue,midiMinValue,flipped,inGlobalSection,buttonMode,pickupMode,rotarySensitivity,condition
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player4.paused,button-blinking,9,59,1,0,58,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player5.paused,button-blinking,9,60,1,0,58,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player6.paused,button-blinking,9,61,1,0,58,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player1.playingConsideringHoldSetting,button-blinking,9,112,1,0,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player2.playingConsideringHoldSetting,button-blinking,9,113,1,0,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player3.playingConsideringHoldSetting,button-blinking,9,114,1,0,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player4.playingConsideringHoldSetting,button-blinking,9,115,1,0,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player5.playingConsideringHoldSetting,button-blinking,9,116,1,0,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player6.playingConsideringHoldSetting,button-blinking,9,117,1,0,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player1.paused,button-blinking,9,120,1,0,50,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player2.paused,button-blinking,9,121,1,0,50,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player3.paused,button-blinking,9,122,1,0,50,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player4.paused,button-blinking,9,123,1,0,50,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player5.paused,button-blinking,9,124,1,0,50,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable1.player6.paused,button-blinking,9,125,1,0,50,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet1,,10,0,1,42,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet2,,10,1,1,24,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet3,,10,2,1,4,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet4,,10,3,1,34,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet5,,10,4,1,10,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet6,,10,5,1,38,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet7,,10,6,1,46,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.cueOrJumpIfAlreadySet8,,10,7,1,52,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.clearCuePoint1,,10,8,1,42,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.clearCuePoint2,,10,9,1,24,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.clearCuePoint3,,10,10,1,4,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.clearCuePoint4,,10,11,1,34,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.clearCuePoint5,,10,12,1,10,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.clearCuePoint6,,10,13,1,38,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.clearCuePoint7,,10,14,1,46,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.clearCuePoint8,,10,15,1,52,,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.skipBackward0125Beats,,10,64,1,42,106,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.skipForward0125Beats,,10,65,1,42,106,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.skipBackward025Beats,,10,66,1,38,102,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.skipForward025Beats,,10,67,1,38,102,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.skipBackward05Beats,,10,68,1,34,98,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.skipForward05Beats,,10,69,1,34,98,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.skipBackward1Beat,,10,70,1,24,88,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.skipForward1Beat,,10,71,1,24,88,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.bounceLoop00625BeatInterval,,10,16,1,1,65,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.bounceLoop0125BeatInterval,,10,17,1,1,65,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.bounceLoop025BeatInterval,,10,18,1,1,65,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.bounceLoop05BeatInterval,,10,19,1,1,65,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.bounceLoop1BeatInterval,,10,20,1,1,65,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.bounceLoop2BeatInterval,,10,21,1,1,65,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.bounceLoop4BeatInterval,,10,22,1,1,65,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.bounceLoop8BeatInterval,,10,23,1,1,65,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.autoLoop00625BeatInterval,,10,24,1,39,103,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.autoLoop0125BeatInterval,,10,25,1,39,103,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.autoLoop025BeatInterval,,10,26,1,39,103,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.autoLoop05BeatInterval,,10,27,1,39,103,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.autoLoop1BeatInterval,,10,28,1,39,103,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.autoLoop2BeatInterval,,10,29,1,39,103,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.autoLoop4BeatInterval,,10,30,1,39,103,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.autoLoop8BeatInterval,,10,31,1,39,103,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.fxBounceLowPassEcho,,10,80,1,38,102,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.fxBounceHighPassEcho,,10,81,1,38,102,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.fxBounceFlanger,,10,82,1,38,102,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.fxBounceBitCrusher,,10,83,1,38,102,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.fxBounceEchoExtreme,,10,84,1,38,102,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.fxBounceEchoCensor,,10,85,1,38,102,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.fxBounceLowPass,,10,86,1,38,102,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.fxBounceHighPass,,10,87,1,38,102,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice1,,10,32,1,64,16,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice2,,10,33,1,64,16,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice3,,10,34,1,64,16,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice4,,10,35,1,64,16,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice5,,10,36,1,64,16,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice6,,10,37,1,64,16,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice7,,10,38,1,64,16,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice8,,10,39,1,64,16,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice1,,10,96,1,64,18,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice2,,10,97,1,64,18,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice3,,10,98,1,64,18,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice4,,10,99,1,64,18,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice5,,10,100,1,64,18,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice6,,10,101,1,64,18,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice7,,10,102,1,64,18,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.slicer8Slice8,,10,103,1,64,18,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player1.playingConsideringHoldSetting,button-blinking,10,48,1,0,58,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player2.playingConsideringHoldSetting,button-blinking,10,49,1,0,58,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player3.playingConsideringHoldSetting,button-blinking,10,50,1,0,58,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player4.playingConsideringHoldSetting,button-blinking,10,51,1,0,58,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player5.playingConsideringHoldSetting,button-blinking,10,52,1,0,58,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player6.playingConsideringHoldSetting,button-blinking,10,53,1,0,58,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player1.paused,button-blinking,10,56,1,0,58,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player2.paused,button-blinking,10,57,1,0,58,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player3.paused,button-blinking,10,58,1,0,58,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player4.paused,button-blinking,10,59,1,0,58,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player5.paused,button-blinking,10,60,1,0,58,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player6.paused,button-blinking,10,61,1,0,58,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player1.playingConsideringHoldSetting,button-blinking,10,112,1,0,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player2.playingConsideringHoldSetting,button-blinking,10,113,1,0,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player3.playingConsideringHoldSetting,button-blinking,10,114,1,0,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player4.playingConsideringHoldSetting,button-blinking,10,115,1,0,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player5.playingConsideringHoldSetting,button-blinking,10,116,1,0,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player6.playingConsideringHoldSetting,button-blinking,10,117,1,0,50,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player1.paused,button-blinking,10,120,1,0,50,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player2.paused,button-blinking,10,121,1,0,50,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player3.paused,button-blinking,10,122,1,0,50,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player4.paused,button-blinking,10,123,1,0,50,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player5.paused,button-blinking,10,124,1,0,50,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,sampler.turntable2.player6.paused,button-blinking,10,125,1,0,50,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable1.song.loadingSuccess,,11,0,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable2.song.loadingSuccess,,11,1,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable3.song.loadingSuccess,,11,2,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.song.loadingSuccess,,11,3,1,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable1.monoMeter,control,0,2,3,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable2.monoMeter,control,1,2,3,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable3.monoMeter,control,2,2,3,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RX.djayMidiMapping,,turntable4.monoMeter,control,3,2,3,,,,True,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,turntable1.slicer8Slice1,,7,96,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,turntable1.slicer8Slice2,,7,97,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,turntable1.slicer8Slice3,,7,98,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,turntable1.slicer8Slice4,,7,99,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,turntable1.slicer8Slice5,,7,100,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,turntable1.slicer8Slice6,,7,101,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,turntable1.slicer8Slice7,,7,102,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,turntable1.slicer8Slice8,,7,103,1,,,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,sampler.turntable1.player1.playingConsideringHoldSetting,button-blinking,7,48,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,sampler.turntable1.player2.playingConsideringHoldSetting,button-blinking,7,49,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,sampler.turntable1.player3.playingConsideringHoldSetting,button-blinking,7,50,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,sampler.turntable1.player4.playingConsideringHoldSetting,button-blinking,7,51,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,sampler.turntable1.player5.playingConsideringHoldSetting,,7,52,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,sampler.turntable1.player6.playingConsideringHoldSetting,,7,53,1,0,127,,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,sampler.turntable1.player1.paused,button-blinking,7,56,1,0,127,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,sampler.turntable1.player2.paused,button-blinking,7,57,1,0,127,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,sampler.turntable1.player3.paused,button-blinking,7,58,1,0,127,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,sampler.turntable1.player4.paused,button-blinking,7,59,1,0,127,True,False,,,,
/Applications/djay Pro 2.app/Contents/Resources/MIDI Mappings/Pioneer DDJ-RB.djayMidiMapping,,sampler.turntable1.player5.paused,,7,60,1,,,True,False,,,,
